"doc_id","prop_ADJ","prop_ADP","prop_ADV","prop_AUX","prop_CCONJ","prop_DET","prop_NOUN","prop_NUM","prop_PRON","prop_PROPN","prop_SCONJ","prop_VERB","n_palabras_anot","razon_sust_verbo","nominalizaciones_x1000","dist_dependencia_media","profundidad_arbol_media","subordinadas_por_oracion"
"L0211",0.0843129808074474,0.174252126372316,0.0331387286810751,0.0232907322846468,0.0421476581199601,0.160809390484097,0.237394122998384,0.00393036627480768,0.038226124128916,0.0795523798588601,0.0276715450313988,0.0952738449580908,114175,2.49170297580421,53.3041383840596,2.64618667970366,4.3075454749607,0.661688749157871
"L0212",0.0752930568079351,0.156447249774572,0.0347159603246168,0.0189359783588819,0.036068530207394,0.16726780883679,0.248872858431019,0.0036068530207394,0.0432822362488729,0.0951307484220018,0.0139765554553652,0.106402164111812,2275,2.33898305084746,10.1098901098901,2.98200629779577,9.28846153846154,3.09615384615385
"L0213",0.0431103405528257,0.137011651200604,0.060061624700186,0.0375407612357279,0.0349536018110116,0.136840970544112,0.176564647544444,0.00382683998239294,0.0952847222846055,0.0710929850250182,0.0426881305078199,0.161023724611252,111772,1.09651324965133,8.47260494578249,2.4297829398694,4.50017211703959,0.97934595524957
"L0214",0.0528189910979228,0.155489614243323,0.055786350148368,0.0249258160237389,0.0338278931750742,0.153709198813056,0.216023738872404,0.00949554896142433,0.0890207715133531,0.0166172106824926,0.0367952522255193,0.155489614243323,1702,1.38931297709924,11.1633372502938,2.39453621346887,4.67424242424242,1.12121212121212
"L0215",0.0661028801188759,0.14706525064464,0.0583890564223592,0.0254140990341331,0.0520956251912067,0.123027839692321,0.200406450767012,0.0296534242384511,0.0702110921725449,0.0578208994362134,0.0396180236877759,0.130195358594467,48128,1.5392749244713,7.18916223404255,2.66991552956465,4.71202443765621,0.870313801721744
"L0216",0.0448702554444683,0.130932669337816,0.0757991329297117,0.0425572253750774,0.0517082295840338,0.1136291820974,0.160458561371134,0.00831679664294652,0.099156944777987,0.0383735480364523,0.0774928270788832,0.15670462732409,79867,1.02395547668979,15.4757283984624,2.98308270676692,5.56279415407481,2.18900173396086
"L0217",0.0632149307645996,0.126429861529199,0.0608067429259482,0.0258880192655027,0.0415412402167369,0.157435279951836,0.247140276941601,0.00391330523780855,0.067730282962071,0.0322095123419627,0.0340156532209512,0.139674894641782,3352,1.76939655172414,8.94988066825776,2.64380530973451,5.35106382978723,1.23404255319149
"L0218",0.0422568798588258,0.133972432870702,0.0608575380359613,0.0325749988076501,0.049410979157724,0.146086707683503,0.179520198407021,0.00438784756999094,0.105403729670434,0.0381075022654648,0.049744837125006,0.157676348547718,21046,1.13853599516031,6.4145205739808,2.53061224489796,4.67425810904072,1.18909592822636
"L0219",0.0836112964198354,0.149655325772737,0.0466977985323549,0.0231265287969758,0.0492550589281743,0.167556148543473,0.244385145652657,0.00411385368023127,0.055926173004225,0.0276851234156104,0.0355792750722704,0.112408272181454,9018,2.17408506429278,3.65934797072522,2.47636845912708,4.51101928374656,0.661157024793388
"L0221",0.0447980560073684,0.131533049834408,0.0757216484743969,0.046150228301554,0.0513041603793921,0.114327147308393,0.151070959650395,0.00482078817927061,0.11677673479786,0.0515197240784652,0.0422700817182387,0.169707421270258,51345,0.890184757505774,4.32369266725095,2.35655228548173,4.20728051391863,0.875802997858672
"L0222",0.0519701086956522,0.156759510869565,0.054585597826087,0.0373641304347826,0.0431725543478261,0.163654891304348,0.203770380434783,0.00832201086956522,0.0608695652173913,0.0440217391304348,0.0338994565217391,0.141610054347826,29483,1.43895418565603,14.0419902994946,2.57531282680033,5.11149032992036,1.19908987485779
"L0223",0.0679920647380365,0.155579659468794,0.0629825738221988,0.0443004552785191,0.053206216906675,0.153367491115646,0.196840167268472,0.00782108553241897,0.0748997388214138,0.0282729387586168,0.0313699744530235,0.123367633836185,70190,1.59555761221657,17.4526285795697,2.8121375186846,5.57177322074789,1.30850422195416
"L0224",0.0961761297798378,0.148568117861281,0.0528058268498593,0.016056944214534,0.0376593279258401,0.145505710975004,0.227031948352922,0.0215196159576229,0.0473431551067704,0.0712630359212051,0.0393146829995034,0.0967555040556199,12135,2.3464499572284,6.34528224145035,2.90129127307392,5.66275167785235,1.15604026845638
"L0225",0.0619251992642551,0.172900061312078,0.0459840588595953,0.0478234212139792,0.0349478847332925,0.188841201716738,0.223789086450031,0.00367872470876763,0.0386266094420601,0.0374003678724709,0.0355610055180871,0.108522378908645,1634,2.06214689265537,27.5397796817625,2.63188593648736,5.31182795698925,1.02150537634409
"L0226",0.0391573162354019,0.108770322876116,0.0678955804900389,0.0400732768490955,0.0291962445614839,0.110144263796657,0.13258529883215,0.00549576368216167,0.109342798259675,0.211243416533089,0.0204946187313946,0.125601099152736,8808,1.05560619872379,11.1262488646685,2.63678756476684,3.69209558823529,0.325367647058824
"L0227",0.0391573162354019,0.108770322876116,0.0678955804900389,0.0400732768490955,0.0291962445614839,0.110144263796657,0.13258529883215,0.00549576368216167,0.109342798259675,0.211243416533089,0.0204946187313946,0.125601099152736,8808,1.05560619872379,11.1262488646685,2.63678756476684,3.69209558823529,0.325367647058824
"L0228",0.0509566632996303,0.140277927605449,0.0667359687748237,0.0337259363139778,0.0644705743902559,0.138306740283812,0.196726456079789,0.00588414125861782,0.0970589100609009,0.0154654846080672,0.0367366552579706,0.153654542066707,102285,1.28031656880265,9.78638118981278,2.83038544969131,4.9416081186573,1.12334113973458
"L0229",0.0509566632996303,0.140277927605449,0.0667359687748237,0.0337259363139778,0.0644705743902559,0.138306740283812,0.196726456079789,0.00588414125861782,0.0970589100609009,0.0154654846080672,0.0367366552579706,0.153654542066707,102285,1.28031656880265,9.78638118981278,2.83038544969131,4.9416081186573,1.12334113973458
"L0230",0.0509566632996303,0.140277927605449,0.0667359687748237,0.0337259363139778,0.0644705743902559,0.138306740283812,0.196726456079789,0.00588414125861782,0.0970589100609009,0.0154654846080672,0.0367366552579706,0.153654542066707,102285,1.28031656880265,9.78638118981278,2.83038544969131,4.9416081186573,1.12334113973458
"L0232",0.0459239460575872,0.126959057222695,0.0681569675616572,0.0393633823350747,0.0504191471267161,0.138014822014336,0.181994897339327,0.00522415259385251,0.0963430931843032,0.0432511238002673,0.0402138257805856,0.164135584983599,8259,1.10880829015544,6.4172417968277,2.44519281563656,4.35703918722787,0.876632801161103
"L0237",0.057747051647011,0.141927612850752,0.0500203334688898,0.024806832045547,0.0512403416022773,0.167547783651891,0.204554697031314,0.00650671004473363,0.076860512403416,0.0284668564457096,0.0325335502236682,0.157787718584791,2465,1.29639175257732,3.65111561866126,2.58207016024253,4.75796178343949,1.10191082802548
"L0238",0.0643939393939394,0.127525252525253,0.0606060606060606,0.029040404040404,0.0416666666666667,0.127525252525253,0.196969696969697,0.00252525252525253,0.0808080808080808,0.077020202020202,0.0340909090909091,0.157828282828283,808,1.248,17.3267326732673,2.41758241758242,3.91011235955056,0.651685393258427
"L0239",0.0390153274500697,0.153738968880632,0.0250812819321876,0.0260102183000464,0.109614491407339,0.11611704598235,0.148629818857408,0.00557361820715281,0.0538783093358105,0.17045982350209,0.0171853228053878,0.134695773339526,2522,1.10344827586207,5.94766058683584,2.68487212830516,4.37614678899083,0.422018348623853
"L0240",0.0390153274500697,0.153738968880632,0.0250812819321876,0.0260102183000464,0.109614491407339,0.11611704598235,0.148629818857408,0.00557361820715281,0.0538783093358105,0.17045982350209,0.0171853228053878,0.134695773339526,2522,1.10344827586207,5.94766058683584,2.68487212830516,4.37614678899083,0.422018348623853
"L0241",0.0441361916771753,0.128625472887768,0.0586380832282472,0.0258511979823455,0.0611601513240857,0.165195460277427,0.201134930643127,0.00756620428751576,0.0725094577553594,0.0302648171500631,0.0390920554854981,0.165825977301387,1589,1.21292775665399,1.88797986154814,2.55179282868526,5.54216867469879,1.51807228915663
"L0245",0.044592516658124,0.133393131727319,0.0681701691440287,0.0349820604818042,0.0526652998462327,0.162480779087647,0.204126089185033,0.0129420809841107,0.0741927216811891,0.037288569964121,0.0265248590466427,0.148641722193747,7843,1.37327586206897,7.52263164605381,2.53969349716968,4.3936877076412,0.779069767441861
"L0246",0.0503910950661853,0.127105896510229,0.0544524669073406,0.0332430806257521,0.0312876052948255,0.163507821901324,0.184115523465704,0.00466305655836342,0.0836341756919374,0.0685920577617329,0.0373044524669073,0.161702767749699,6706,1.13860465116279,6.56128839844915,2.34939957229808,4.0015455950541,0.792890262751159
"L0247",0.0492462311557789,0.147738693467337,0.0442211055276382,0.0271356783919598,0.0341708542713568,0.182914572864322,0.220100502512563,0.00301507537688442,0.0763819095477387,0.0361809045226131,0.0311557788944724,0.147738693467337,997,1.48979591836735,13.0391173520562,2.56854410201913,5.01785714285714,1.42857142857143
"L0250",0.0711188204683434,0.13009540329575,0.0477016478751084,0.0268863833477884,0.0407632263660017,0.168256721595837,0.202081526452732,0.00607111882046834,0.0780572419774501,0.0216825672159584,0.0364267129228101,0.170858629661752,1157,1.18274111675127,6.05012964563526,2.34907407407407,4.97402597402597,1.38961038961039
"L0252",0.0473494595985589,0.14668039114771,0.0597014925373134,0.0257334019557386,0.0504374678332476,0.152341739577972,0.193515182707154,0.00566134843026248,0.0694801852804941,0.0452907874420998,0.0406587750900669,0.163149768399382,1950,1.18611987381703,1.53846153846154,2.53662597114317,4.35761589403973,1.08609271523179
"L0253",0.0460772104607721,0.123287671232877,0.0697384806973848,0.0286425902864259,0.0585305105853051,0.188044831880448,0.189290161892902,0,0.0846824408468244,0.024906600249066,0.0448318804483188,0.141967621419676,803,1.33333333333333,8.7173100871731,2.46091644204852,4.45901639344262,0.934426229508197
"L0254",0.0387755102040816,0.136734693877551,0.0591836734693878,0.0224489795918367,0.0346938775510204,0.173469387755102,0.206122448979592,0,0.1,0.0244897959183673,0.0530612244897959,0.151020408163265,501,1.36486486486486,3.99201596806387,2.34588235294118,3.025,0.3875
"L0255",0.0838323353293413,0.125748502994012,0.0467065868263473,0.0323353293413174,0.0467065868263473,0.153293413173653,0.202395209580838,0.00359281437125748,0.0910179640718563,0.0191616766467066,0.0275449101796407,0.167664670658683,838,1.20714285714286,3.5799522673031,2.1957950065703,4.14285714285714,0.727272727272727
"L0256",0.0488235294117647,0.128823529411765,0.0647058823529412,0.0294117647058824,0.07,0.141764705882353,0.168823529411765,0.00117647058823529,0.108823529411765,0.0264705882352941,0.0447058823529412,0.166470588235294,1714,1.01413427561837,5.8343057176196,2.62239902080783,5.87654320987654,1.76543209876543
"L0258",0.0315186246418338,0.114613180515759,0.0802292263610315,0.0143266475644699,0.0315186246418338,0.169054441260745,0.209169054441261,0,0.0687679083094556,0.0372492836676218,0.0601719197707736,0.183381088825215,351,1.140625,0,2.45426829268293,5.03703703703704,1.37037037037037
"L0260",0.0630630630630631,0.123873873873874,0.0540540540540541,0.0518018018018018,0.0608108108108108,0.141891891891892,0.184684684684685,0,0.103603603603604,0.0135135135135135,0.036036036036036,0.166666666666667,444,1.10810810810811,13.5135135135135,2.3495145631068,4.70588235294118,1.23529411764706
"L0261",0.0466926070038911,0.127918287937743,0.0802529182879377,0.0423151750972763,0.0428015564202335,0.148346303501946,0.180933852140078,0.00389105058365759,0.0894941634241245,0.0238326848249027,0.0476653696498054,0.165856031128405,2062,1.09090909090909,3.87972841901067,2.44379639448568,4.27683615819209,0.96045197740113
"L0262",0.0434746274200288,0.124945447792377,0.0714517851339431,0.038079762291657,0.065434792701611,0.152430474952412,0.176795580110497,0.00480059427085751,0.106225915780677,0.0214680347277032,0.034987696736153,0.159905288082084,108239,1.10562685093781,3.91725718086826,2.96928901573025,6.09597741707833,1.73088685015291
"L0263",0.0464461646727657,0.12807881773399,0.0520760028149191,0.0302603800140746,0.0619282195636875,0.195636875439831,0.20478536242083,0.00562983814215341,0.0605207600281492,0.0309641097818438,0.0365939479239972,0.147079521463758,1427,1.39234449760766,4.20462508759636,2.6781778104335,5.54545454545455,1.5
"L0264",0.0333333333333333,0.158333333333333,0.0666666666666667,0.00833333333333333,0.025,0.15,0.233333333333333,0,0.0583333333333333,0.075,0.0416666666666667,0.15,120,1.55555555555556,8.33333333333333,2.63636363636364,4.4,0.8
"L0266",0.0581613508442777,0.138836772983114,0.0562851782363977,0.0206378986866792,0.0562851782363977,0.163227016885553,0.221388367729831,0.00562851782363977,0.0675422138836773,0.00562851782363977,0.0337711069418387,0.172607879924953,534,1.28260869565217,0,2.4748490945674,4.7027027027027,1.02702702702703
"L0267",0.055045871559633,0.119266055045872,0.0642201834862385,0.00917431192660551,0.055045871559633,0.18348623853211,0.211009174311927,0,0.073394495412844,0.018348623853211,0.0458715596330275,0.165137614678899,111,1.27777777777778,18.018018018018,2.36893203883495,4.875,1
"L0268",0.0668380462724936,0.140531276778063,0.0565552699228792,0.0265638389031705,0.0402742073693231,0.149100257069409,0.199657240788346,0.00856898029134533,0.0805484147386461,0.0394173093401885,0.0411311053984576,0.150814053127678,1169,1.32386363636364,10.2651839178785,2.55,5.1304347826087,1.42028985507246
"L0269",0.0527758738862234,0.147361206305689,0.0589444825222755,0.043865661411926,0.0555174777244688,0.156271418779986,0.209732693625771,0.000685400959561343,0.0753941055517478,0.00891021247429746,0.0335846470185058,0.156956819739548,1464,1.33624454148472,2.04918032786885,2.52919438285292,4.55855855855856,0.972972972972973
"L0270",0.028169014084507,0.112676056338028,0.0422535211267606,0.028169014084507,0.0563380281690141,0.176056338028169,0.190140845070423,0.0140845070422535,0.133802816901408,0.00704225352112676,0.0422535211267606,0.169014084507042,144,1.125,6.94444444444444,2.29323308270677,4.72727272727273,0.909090909090909
"L0271",0.0573770491803279,0.122950819672131,0.0573770491803279,0.0573770491803279,0.0245901639344262,0.10655737704918,0.180327868852459,0.0245901639344262,0.0983606557377049,0.0737704918032787,0.0327868852459016,0.163934426229508,124,1.1,8.06451612903226,2.27184466019417,3.47619047619048,0.523809523809524
"L0272",0.0529411764705882,0.145882352941176,0.0458823529411765,0.0317647058823529,0.0611764705882353,0.152941176470588,0.194117647058824,0.00352941176470588,0.0941176470588235,0.0176470588235294,0.0470588235294118,0.152941176470588,852,1.26923076923077,9.38967136150235,2.52638190954774,4.82142857142857,1.125
"L0274",0.0334014348838314,0.115028270062242,0.0652824630588682,0.0455171758445384,0.0748800304081342,0.119161875801777,0.152848386943507,0.00593908870622892,0.130945027794935,0.0271297572100537,0.0592958616429895,0.170570627642894,21079,0.896100278551532,2.60923193699891,2.5258147383267,5.20423108218063,1.52563059397884
"L0275",0.0492765153398638,0.127542141116802,0.0585749092536423,0.0379394361294814,0.0592213216647606,0.129779722539904,0.176072795982298,0.0031326139923425,0.118890159614142,0.0255581522549848,0.0437074237979215,0.170304808313858,20193,1.03386861313869,3.71415837171297,2.31989203778677,4.37739234449761,0.989832535885168
"L0277",0.0591245025582717,0.128482092097783,0.0392268334280841,0.0352472996020466,0.0557134735645253,0.150653780557135,0.227970437748721,0.00170551449687322,0.0557134735645253,0.0801591813530415,0.0289937464468448,0.137009664582149,1763,1.66390041493776,11.3442994895065,2.63736939151813,4.71532846715328,0.795620437956204
"L0278",0.0633577310155535,0.15096065873742,0.0647301006404392,0.0324794144556267,0.0530649588289113,0.161482159194876,0.195333943275389,0.00343092406221409,0.0802836230558097,0.0203568161024703,0.035224153705398,0.139295516925892,4390,1.40229885057471,4.1002277904328,2.41733236504478,5.2046332046332,1.16602316602317
"L0280",0.0529850746268657,0.166417910447761,0.0507462686567164,0.0291044776119403,0.0514925373134328,0.159701492537313,0.214179104477612,0.00298507462686567,0.0634328358208955,0.0537313432835821,0.0373134328358209,0.117910447761194,1353,1.81645569620253,17.7383592017738,2.72123552123552,6.08474576271186,1.74576271186441
"L0286",0.0428816466552316,0.148084619782733,0.0526014865637507,0.0297312750142939,0.039451114922813,0.171526586620926,0.189251000571755,0.00628930817610063,0.0800457404230989,0.039451114922813,0.0474556889651229,0.153230417381361,1754,1.23507462686567,6.27137970353478,2.71275327771156,6.05263157894737,2.15789473684211
"L0287",0.0428816466552316,0.148084619782733,0.0526014865637507,0.0297312750142939,0.039451114922813,0.171526586620926,0.189251000571755,0.00628930817610063,0.0800457404230989,0.039451114922813,0.0474556889651229,0.153230417381361,1754,1.23507462686567,6.27137970353478,2.71275327771156,6.05263157894737,2.15789473684211
"L0288",0.0700509180681994,0.145039345779972,0.0660391914827959,0.0396543743249499,0.0415830890294708,0.145887980249961,0.186776731985805,0.00370313223268014,0.0816232062953248,0.0322481098595896,0.0372627680913439,0.150131152599907,13006,1.24409044193217,17.6841457788713,2.58830370493437,4.55211558307534,1.01444788441692
"L0289",0.066923304708321,0.11222978975422,0.0355344980752147,0.0257625111045306,0.0835060704767545,0.116079360379035,0.217352679893397,0.0509327805744744,0.0639620965353864,0.0666271838910275,0.0210245780278354,0.140065146579805,3535,1.55179704016913,2.26308345120226,2.36594663278272,3.91022443890274,0.389027431421446
"L0290",0.0933333333333333,0.16391713747646,0.0259887005649717,0.015743879472693,0.0595856873822976,0.173483992467043,0.259359698681733,0.00293785310734463,0.0451224105461394,0.0462523540489642,0.0187570621468927,0.0955178907721281,13340,2.71529968454259,14.8425787106447,3.39967386240099,6.13207547169811,1.34591194968553
"L0291",0.0518553538894398,0.132515394017666,0.0630405202832038,0.0375337284656719,0.0438412398238048,0.130059269850788,0.17603376305897,0.00644588455063306,0.0912686515532391,0.0608611425013261,0.0396439196512996,0.166901132353959,87165,1.05471880613514,9.65984053232375,2.40878514644079,3.47563805104408,0.646268368136118
"L0292",0.0576960919359282,0.134204415758196,0.072690778857885,0.0513203982840726,0.0376638199063324,0.146208036522492,0.187689401393207,0.00503758510763903,0.114605061198788,0.0101932386162383,0.0366405604313432,0.146050611987878,25463,1.28509835623821,17.3192475356399,2.59860175633046,4.28029925187032,0.885286783042394
"L0293",0.0533714640113014,0.145195190021707,0.0402783998897426,0.0303207800709782,0.043827309375323,0.140026875236881,0.185094580160562,0.00637425490128519,0.0578851255900493,0.127071632842918,0.0316989973469317,0.138855390552321,29077,1.33300248138958,10.2142586924373,2.72053610988037,4.73382352941176,0.991666666666667
"L0294",0.0646270818247647,0.134956553222303,0.0684739319333816,0.0465695148443157,0.0336712527154236,0.136223750905141,0.164102099927589,0.00316799420709631,0.0887943519188994,0.0580648081100652,0.0424511223750905,0.15889753801593,22191,1.03275420108231,12.3473480239737,2.41406901968485,4.4141524958859,1.02029621503017
"L0295",0.0517670972395253,0.141482525736017,0.0572462461477936,0.0327683430594715,0.0618484033833847,0.129475116385811,0.176599075470461,0.00515130155399646,0.0933832207724084,0.041275981902826,0.0631393023408301,0.145863386007475,244794,1.21071559014413,8.12111407959345,2.94623460801607,7.54371165644172,3.05304192229039
"L0296",0.0545188372023543,0.140455917062532,0.0685787696812166,0.049170924083535,0.0486331451106928,0.141411968569807,0.172662902213857,0.00277254937109737,0.094171073466583,0.0282871739714977,0.0489976397478414,0.150339099518987,167573,1.14848966613672,12.2215392694527,2.61332392252617,4.9953663481031,1.3326575924317
"L0297",0.0835820895522388,0.177065890061886,0.0343647615580633,0.0309428467419003,0.0331998543866036,0.189151801965781,0.249217327994175,0.00167455405897343,0.0502366217692028,0.0254095376774663,0.0273025118310885,0.097852202402621,13789,2.546875,57.0019580825296,2.61893482081455,5.58781869688385,1.08923512747875
"L0299",0.0490008642589634,0.141083728360789,0.0616138071916822,0.033931330696907,0.0595657753450488,0.12620276039075,0.171929916454967,0.00477175706466228,0.0988712254144515,0.0355917554932823,0.0670979231595212,0.150339156168976,191482,1.14361368545746,8.40810102255042,2.91565997223909,6.89419940433981,2.73890228336406
"L0300",0.0525219632306302,0.140165117545113,0.0555236463707603,0.0325640167614786,0.0633450037708332,0.129576817616534,0.179321849356461,0.00622312344858931,0.0899805714685273,0.0453448938922491,0.0602684034142273,0.145164593124597,200858,1.23530018923103,7.67208674785172,2.84065911238978,6.41667670803711,2.18448005783829
"L0301",0.0413900819992191,0.139038236265882,0.0709758808157871,0.032709578590094,0.0495599675607485,0.142762742918932,0.164539092301685,0.00387468837293125,0.103565314029976,0.0524434565824648,0.047787823266152,0.151353137296128,33477,1.08712046040881,5.04824207664964,2.86075422126814,4.55506607929515,1.21850220264317
"L0302",0.0541099221789883,0.145944795719844,0.055204280155642,0.030034046692607,0.0455830496108949,0.154000486381323,0.19449173151751,0.00351106517509728,0.0866822714007782,0.0398984678988327,0.0280733219844358,0.162466561284047,65928,1.19711853307138,10.1322655017595,2.33015257607915,4.13334426767263,0.682794817123175
"L0303",0.0578036462182804,0.142060852426706,0.0730475486573048,0.0428061098792806,0.0417282581916728,0.135408967726041,0.177753141167775,0.00465016013796502,0.0907859078590786,0.0261763981276176,0.0496119733924612,0.158167036215817,32593,1.12383177570093,19.2986224035836,2.5380870371597,4.62645590682196,1.14351081530782
"L0304",0.0702378554966324,0.133114049808686,0.0469669508402139,0.0217940972455304,0.0795685932290618,0.129847172808843,0.201785594414983,0.0402989416213555,0.0790091964825133,0.0172294197936945,0.0375914613680607,0.142556666890425,45491,1.4154763773348,5.01198039172584,3.51163886955936,8.25478927203065,3.75
"L0305",0.0639388979814512,0.152100381887616,0.0566284779050737,0.031860338243317,0.0438625204582651,0.171303873431533,0.209819967266776,0.00283687943262411,0.07746863066012,0.0169121658483361,0.0330605564648118,0.140207310420076,9172,1.49649805447471,14.5006541648495,2.5939056887962,5.13493530499076,1.181146025878
"L0306",0.0709219858156028,0.152482269503546,0.0460992907801418,0.0319148936170213,0.0390070921985816,0.127659574468085,0.195035460992908,0,0.049645390070922,0.134751773049645,0.0354609929078014,0.117021276595745,288,1.66666666666667,38.1944444444444,2.52767527675277,4.94117647058824,1.05882352941176
"L0307",0.0618242248306618,0.163542849930582,0.0413458706718835,0.0320585636753755,0.0418086583364887,0.172714460010939,0.212082965206782,0.00678404644705288,0.0570385796625857,0.0500862467920401,0.0393159156885018,0.121397618747108,95365,1.74701091665223,23.5725895244587,2.82699277351901,5.75551470588235,1.53975183823529
"L0308",0.0369794050343249,0.0882379862700229,0.0991304347826087,0.048695652173913,0.0398169336384439,0.0812814645308925,0.142425629290618,0.00302059496567506,0.142517162471396,0.0816475972540046,0.0538215102974828,0.182425629290618,11049,0.780732563973909,1.62910670648928,2.55284552845528,3.86196549137284,0.687921980495124
"L0309",0.0544407837089482,0.164855770915846,0.0470190319301812,0.030168939048754,0.0529862255090954,0.147514983701938,0.208001822578949,0.00598471837650275,0.0704847359013003,0.0410781255476499,0.0363201430023483,0.141144719778487,114253,1.4736776756891,11.0456618206962,2.66839259109386,5.72802593659942,1.57420749279539
"L0310",0.0644933920704846,0.153480176211454,0.0578854625550661,0.03215859030837,0.0509251101321586,0.136211453744493,0.178502202643172,0.0039647577092511,0.0807929515418502,0.0702202643171806,0.0470484581497797,0.12431718061674,11431,1.43586109142452,16.0965794768612,2.93871203805342,5.90196078431373,1.84509803921569
"L0311",0.0652475122811437,0.143342990301045,0.0696246378637108,0.0422597304446404,0.0411890666330772,0.135911323844313,0.185508250409371,0.00176344627786875,0.0918881471218038,0.0380085653104925,0.0476760297266658,0.137580299785867,31926,1.34836346990158,14.8468333020109,2.55790604747994,4.8784222737819,1.15406032482599
"L0312",0.0514655760054533,0.15507839127471,0.0565780504430811,0.0235173824130879,0.0446489434219496,0.176891615541922,0.215746421267894,0.00715746421267894,0.0647580095432856,0.0357873210633947,0.0303340149965917,0.138036809815951,2935,1.56296296296296,8.17717206132879,2.60485887817078,5.91911764705882,1.66176470588235
"L0313",0.0502418545222232,0.156520945514283,0.0805421191932098,0.0382860271972255,0.0485990690882541,0.151866386784704,0.18280551245779,0.00392443187003742,0.0797207264762252,0.0301633658848225,0.0376927991238478,0.139636761887378,21948,1.30915032679739,21.140878439949,2.89520858164482,5.45837512537613,1.63289869608826
"L0316",0.0548657457706038,0.150884681049201,0.0448316001862486,0.0324615862176005,0.0462362253608567,0.156976563712556,0.205781468260127,0.00624708986496973,0.0728232189973615,0.0509157224895235,0.0374902995498991,0.140485798541052,129064,1.46478484229133,13.3732101902932,2.87394480057848,5.7735628342246,1.67028743315508
"L0317",0.0575444913787134,0.131846825012118,0.039678692611315,0.0182120351776193,0.0718786787618586,0.130808115781456,0.199432172287238,0.00948687764005263,0.0602451353784364,0.126653278858805,0.0301225676892182,0.12409112942317,15008,1.60714285714286,10.7276119402985,2.57430495844081,4.75483304042179,0.682776801405975
"L0318",0.0525014979029359,0.147917914919113,0.0607399640503295,0.0289095266626723,0.0531755542240863,0.151662672258838,0.193154583582984,0.00456860395446375,0.0841072498502097,0.0405182744158179,0.0369982025164769,0.145745955662073,13371,1.32528263103803,7.4040834642136,2.86354745325092,5.87309644670051,1.79526226734349
"L0319",0.0499251562912741,0.149863520295853,0.0601391212468081,0.030994100554724,0.0368935458307652,0.143259663643568,0.202782424936163,0.00616359954213261,0.0847935194153386,0.0670951835872149,0.0319626661970591,0.1361274984591,11423,1.48965071151358,8.49163967434124,2.49773712084738,4.15028901734104,0.657996146435453
"L0320",0.0504830020434702,0.136881540652672,0.0777602328317543,0.0475571242801412,0.0449176419592544,0.124705864140194,0.154932193943897,0.00359929407393647,0.122995231902904,0.018089355378042,0.0575964456003468,0.160482073193387,129492,0.965417450441325,15.9778210236926,2.5690996543161,5.01547690461908,1.48602279544091
"L0321",0.0689308176100629,0.150440251572327,0.0352201257861635,0.0231446540880503,0.040251572327044,0.172578616352201,0.234465408805031,0.0349685534591195,0.0437735849056604,0.0752201257861635,0.0238993710691824,0.0971069182389937,4040,2.41450777202073,6.93069306930693,2.52001060164325,4.79487179487179,0.78021978021978
"L0323",0.0646721927567991,0.18851166089709,0.0437323339791025,0.0244862959316543,0.0274504822095891,0.168185812134108,0.228676384963106,0.00380051026349499,0.0597706990186426,0.0273128592752565,0.0366923915690073,0.126708377002149,94595,1.80474559278135,17.3370685554205,2.82572627785347,6.57043235704324,2.24769874476987
"L0324",0.0554704259883543,0.143683726631934,0.0561569108182654,0.0340913269996935,0.0387863928899785,0.160784554091327,0.199840637450199,0.00538155072019614,0.0923444682807233,0.0300827459393196,0.0385779957094698,0.144799264480539,81810,1.38012190992211,14.313653587581,2.63308740810507,4.83084947839046,1.11847988077496
"L0325",0.0627582086516583,0.152884945402774,0.0615251630289702,0.0297329248604879,0.064334473159012,0.145016334676548,0.19241867619205,0.00573302655497222,0.0716310524107949,0.0438811699950424,0.0324532523167275,0.137630772750963,79017,1.39807887688187,8.23873343710847,2.75330933037089,5.18979118329466,1.22761020881671
"L0326",0.0563707110010612,0.13938450654404,0.0545596038203042,0.0362221436151397,0.0441032897064025,0.153717721966749,0.201839405730456,0.0043579766536965,0.0868340997523877,0.0376087725504068,0.0401839405730456,0.144817828086311,71288,1.39374694675134,11.7972169229043,2.49633118801107,3.97861420017109,0.670373538637012
"L0327",0.0663225347098612,0.152118191527234,0.0486650053399786,0.0278034887860449,0.0358490566037736,0.170950516197935,0.229761480954076,0.00359558561765753,0.0715557137771449,0.0321466714133143,0.0314702741189035,0.129761480954076,28208,1.77064471879287,10.8834373227453,2.59806203029031,4.67149276085871,0.968047928107838
"L0328",0.063908613769682,0.124421117628898,0.0555727076258104,0.0355047854276011,0.0416795307193578,0.162704538437789,0.186168570546465,0.00463105896881754,0.0710095708552022,0.0926211793763507,0.0358135226921889,0.125964803951837,3288,1.47794117647059,11.5571776155718,2.73748789150791,4.865,1.165
"L0329",0.0540751670861904,0.14000520788126,0.0671816682579637,0.0317680756878743,0.0493446749414113,0.142652547521917,0.177675548997483,0.00438330006075861,0.108367329224894,0.0263865983855568,0.0328530509504383,0.165306831004253,23176,1.07482278813337,12.5560925094926,2.51613508442777,4.34248788368336,0.856219709208401
