"iteration","current","best_so_far"
2792,2.6889,3.61
2793,2.6889,3.61
2794,2.6889,3.61
2795,2.6889,3.61
2796,2.6889,3.61
2797,2.6889,3.61
2798,2.6889,3.61
2799,2.6889,3.61
2800,2.6889,3.61
2801,2.6889,3.61
2802,2.6889,3.61
2803,2.6889,3.61
2804,2.6889,3.61
2805,2.6889,3.61
2806,2.6889,3.61
2807,2.6889,3.61
2808,2.6889,3.61
2809,2.6889,3.61
2810,2.6889,3.61
2811,2.6889,3.61
2812,2.6889,3.61
2813,2.6889,3.61
2814,2.6889,3.61
2815,2.6889,3.61
2816,2.6889,3.61
2817,2.6889,3.61
2818,2.6889,3.61
2819,2.6889,3.61
2820,2.6889,3.61
2821,2.6889,3.61
2822,2.6889,3.61
2823,2.6889,3.61
2824,2.6889,3.61
2825,2.6889,3.61
2826,2.6889,3.61
2827,2.6889,3.61
2828,2.6889,3.61
2829,2.6889,3.61
2830,2.6889,3.61
2831,2.6889,3.61
2832,2.6889,3.61
2833,2.6889,3.61
2834,2.6889,3.61
2835,2.6889,3.61
2836,2.6889,3.61
2837,2.6889,3.61
2838,2.6889,3.61
2839,2.6889,3.61
2840,2.6889,3.61
2841,2.6889,3.61
2842,2.6889,3.61
2843,2.6889,3.61
2844,2.6889,3.61
2845,2.6889,3.61
2846,2.6889,3.61
2847,2.6889,3.61
2848,2.6889,3.61
2849,2.6889,3.61
2850,2.6889,3.61
2851,2.6889,3.61
2852,2.6889,3.61
2853,2.6889,3.61
2854,2.6889,3.61
2855,2.6889,3.61
2856,2.6889,3.61
2857,2.6889,3.61
2858,2.6889,3.61
2859,2.6889,3.61
2860,2.6889,3.61
2861,2.6889,3.61
2862,2.6889,3.61
2863,2.6889,3.61
2864,2.6889,3.61
2865,2.6889,3.61
2866,2.6889,3.61
2867,2.6889,3.61
2868,2.6889,3.61
2869,2.6889,3.61
2870,2.6889,3.61
2871,2.6889,3.61
2872,2.6889,3.61
2873,2.6889,3.61
2874,2.6889,3.61
2875,2.6889,3.61
2876,2.6889,3.61
2877,2.6889,3.61
2878,2.6961,3.61
2879,2.6961,3.61
2880,2.6961,3.61
2881,2.6961,3.61
2882,2.6961,3.61
2883,2.6961,3.61
2884,2.6961,3.61
2885,2.6961,3.61
2886,2.6961,3.61
2887,2.6961,3.61
2888,2.6961,3.61
2889,2.6961,3.61
2890,2.6961,3.61
2891,2.6961,3.61
2892,2.6961,3.61
2893,2.6961,3.61
2894,2.6961,3.61
2895,2.6961,3.61
2896,2.6961,3.61
2897,2.6961,3.61
2898,2.6961,3.61
2899,2.6961,3.61
2900,2.6961,3.61
2901,2.6961,3.61
2902,2.6961,3.61
2903,2.6961,3.61
2904,2.6961,3.61
2905,2.6961,3.61
2906,2.6961,3.61
2907,2.6961,3.61
2908,2.6961,3.61
2909,2.6961,3.61
2910,2.6961,3.61
2911,2.6961,3.61
2912,2.6961,3.61
2913,2.6961,3.61
2914,2.6961,3.61
2915,2.6961,3.61
2916,2.6961,3.61
2917,2.6961,3.61
2918,2.6961,3.61
2919,2.6961,3.61
2920,2.6961,3.61
2921,2.6961,3.61
2922,2.6961,3.61
2923,2.6961,3.61
2924,2.6961,3.61
2925,2.6961,3.61
2926,2.6961,3.61
2927,2.6961,3.61
2928,2.6961,3.61
2929,2.6961,3.61
2930,2.6961,3.61
2931,2.6961,3.61
2932,2.6961,3.61
2933,2.6961,3.61
2934,2.6961,3.61
2935,2.6961,3.61
2936,2.6961,3.61
2937,2.6961,3.61
2938,2.6961,3.61
2939,2.6961,3.61
2940,2.6961,3.61
2941,2.6961,3.61
2942,2.6961,3.61
2943,2.6961,3.61
2944,2.6961,3.61
2945,2.6961,3.61
2946,2.6961,3.61
2947,2.6961,3.61
2948,2.6961,3.61
2949,2.6961,3.61
2950,2.6961,3.61
2951,2.6961,3.61
2952,2.6961,3.61
2953,2.6961,3.61
2954,2.6961,3.61
2955,2.6961,3.61
2956,2.6961,3.61
2957,2.6961,3.61
2958,2.6961,3.61
2959,2.6961,3.61
2960,2.6961,3.61
2961,2.6961,3.61
2962,2.6961,3.61
2963,2.6961,3.61
2964,2.6961,3.61
2965,2.6961,3.61
2966,2.6961,3.61
2967,2.6961,3.61
2968,2.6961,3.61
2969,2.6961,3.61
2970,2.6961,3.61
2971,2.6961,3.61
2972,2.6961,3.61
2973,2.6961,3.61
2974,2.6961,3.61
2975,2.6961,3.61
2976,2.6961,3.61
2977,2.6961,3.61
2978,2.6961,3.61
2979,2.6961,3.61
2980,2.6961,3.61
2981,2.6961,3.61
2982,2.6961,3.61
2983,2.6961,3.61
2984,2.6961,3.61
2985,2.6961,3.61
2986,2.6961,3.61
2987,2.6961,3.61
2988,2.6961,3.61
2989,2.6961,3.61
2990,2.6961,3.61
2991,2.6961,3.61
2992,2.6961,3.61
2993,2.6961,3.61
2994,2.6961,3.61
2995,2.6961,3.61
2996,2.6961,3.61
2997,2.6961,3.61
2998,2.6961,3.61
2999,2.6961,3.61
3000,2.6961,3.61
3001,2.6961,3.61
3002,2.6961,3.61
3003,2.6961,3.61
3004,2.6961,3.61
3005,2.6961,3.61
3006,2.6961,3.61
3007,2.6961,3.61
3008,2.6961,3.61
3009,2.6961,3.61
3010,2.6961,3.61
3011,2.6961,3.61
3012,2.6961,3.61
3013,2.6961,3.61
3014,2.6961,3.61
3015,2.6961,3.61
3016,2.6961,3.61
3017,2.6961,3.61
3018,2.6961,3.61
3019,2.6961,3.61
3020,2.6961,3.61
3021,2.6961,3.61
3022,2.6961,3.61
3023,2.6961,3.61
3024,2.6961,3.61
3025,2.6961,3.61
3026,2.6961,3.61
3027,2.6961,3.61
3028,2.6961,3.61
3029,2.6961,3.61
3030,2.6961,3.61
3031,2.6961,3.61
3032,2.6961,3.61
3033,2.6961,3.61
3034,2.6961,3.61
3035,2.6961,3.61
3036,2.6961,3.61
3037,2.6961,3.61
3038,2.6961,3.61
3039,2.6961,3.61
3040,2.6961,3.61
3041,2.6961,3.61
3042,2.6961,3.61
3043,2.6961,3.61
3044,2.6961,3.61
3045,2.6961,3.61
3046,2.6961,3.61
3047,2.6961,3.61
3048,2.6961,3.61
3049,2.6961,3.61
3050,2.6961,3.61
3051,2.6961,3.61
3052,2.6961,3.61
3053,2.6961,3.61
3054,2.6961,3.61
3055,2.6961,3.61
3056,2.6961,3.61
3057,2.6961,3.61
3058,2.6961,3.61
3059,2.6961,3.61
3060,2.6961,3.61
3061,2.6961,3.61
3062,2.6961,3.61
3063,2.6961,3.61
3064,2.6961,3.61
3065,2.6961,3.61
3066,2.6961,3.61
3067,2.6961,3.61
3068,2.6961,3.61
3069,2.6961,3.61
3070,2.6961,3.61
3071,2.6961,3.61
3072,2.6961,3.61
3073,2.6961,3.61
3074,2.6961,3.61
3075,2.6961,3.61
3076,2.6961,3.61
3077,2.6961,3.61
3078,2.6961,3.61
3079,2.6961,3.61
3080,2.6961,3.61
3081,2.6961,3.61
3082,2.6961,3.61
3083,2.6961,3.61
3084,2.6961,3.61
3085,2.6961,3.61
3086,2.6961,3.61
3087,2.6961,3.61
3088,2.6961,3.61
3089,2.6961,3.61
3090,2.6961,3.61
3091,2.6961,3.61
3092,2.6961,3.61
3093,2.6961,3.61
3094,2.6961,3.61
3095,2.6961,3.61
3096,2.6961,3.61
3097,2.6961,3.61
3098,2.6961,3.61
3099,2.6961,3.61
3100,2.6961,3.61
3101,2.6961,3.61
3102,2.6961,3.61
3103,2.6961,3.61
3104,2.6961,3.61
3105,2.6961,3.61
3106,2.6961,3.61
3107,2.6961,3.61
3108,2.6961,3.61
3109,2.6961,3.61
3110,2.6961,3.61
3111,2.6961,3.61
3112,2.6961,3.61
3113,2.6961,3.61
3114,2.6961,3.61
3115,2.6961,3.61
3116,2.6961,3.61
3117,2.6961,3.61
3118,2.6961,3.61
3119,2.6961,3.61
3120,2.6961,3.61
3121,2.6961,3.61
3122,2.6961,3.61
3123,2.6961,3.61
3124,2.7021,3.61
3125,2.7021,3.61
3126,2.7021,3.61
3127,2.7021,3.61
3128,2.7021,3.61
3129,2.7021,3.61
3130,2.7021,3.61
3131,2.7021,3.61
3132,2.7021,3.61
3133,2.7021,3.61
3134,2.7021,3.61
3135,2.7021,3.61
3136,2.7021,3.61
3137,2.7021,3.61
3138,2.7021,3.61
3139,2.7021,3.61
3140,2.7021,3.61
3141,2.7021,3.61
3142,2.7021,3.61
3143,2.7021,3.61
3144,2.7068,3.61
3145,2.7068,3.61
3146,2.7068,3.61
3147,2.7068,3.61
3148,2.7068,3.61
3149,2.7068,3.61
3150,2.7068,3.61
3151,2.7068,3.61
3152,2.7068,3.61
3153,2.7068,3.61
3154,2.7068,3.61
3155,2.7068,3.61
3156,2.7068,3.61
3157,2.7068,3.61
3158,2.7068,3.61
3159,2.7068,3.61
3160,2.7068,3.61
3161,2.7068,3.61
3162,2.7068,3.61
3163,2.7068,3.61
3164,2.7068,3.61
3165,2.7068,3.61
3166,2.7068,3.61
3167,2.7068,3.61
3168,2.7068,3.61
3169,2.7068,3.61
3170,2.7068,3.61
3171,2.7068,3.61
3172,2.7068,3.61
3173,2.7068,3.61
3174,2.7068,3.61
3175,2.7068,3.61
3176,2.7068,3.61
3177,2.7068,3.61
3178,2.7068,3.61
3179,2.7068,3.61
3180,2.7068,3.61
3181,2.7068,3.61
3182,2.7068,3.61
3183,2.7068,3.61
3184,2.7068,3.61
3185,2.7068,3.61
3186,2.7068,3.61
3187,2.7068,3.61
3188,2.7068,3.61
3189,2.7068,3.61
3190,2.7068,3.61
3191,2.7068,3.61
3192,2.7068,3.61
3193,2.7068,3.61
3194,2.7068,3.61
3195,2.7068,3.61
3196,2.7068,3.61
3197,2.7068,3.61
3198,2.7068,3.61
3199,2.7068,3.61
3200,2.7068,3.61
3201,2.7068,3.61
3202,2.7068,3.61
3203,2.7068,3.61
3204,2.7068,3.61
3205,2.7068,3.61
3206,2.7068,3.61
3207,2.7068,3.61
3208,2.7068,3.61
3209,2.7068,3.61
3210,2.7068,3.61
3211,2.7068,3.61
3212,2.7068,3.61
3213,2.7068,3.61
3214,2.7068,3.61
3215,2.7068,3.61
3216,2.7068,3.61
3217,2.7068,3.61
3218,2.7068,3.61
3219,2.7068,3.61
3220,2.7068,3.61
3221,2.7068,3.61
3222,2.7068,3.61
3223,2.7068,3.61
3224,2.7068,3.61
3225,2.7068,3.61
3226,2.7068,3.61
3227,2.7068,3.61
3228,2.7068,3.61
3229,2.7068,3.61
3230,2.7068,3.61
3231,2.7068,3.61
3232,2.7068,3.61
3233,2.7068,3.61
3234,2.7068,3.61
3235,2.7068,3.61
3236,2.7068,3.61
3237,2.7068,3.61
3238,2.7068,3.61
3239,2.7068,3.61
3240,2.7068,3.61
3241,2.7068,3.61
3242,2.7068,3.61
3243,2.7068,3.61
3244,2.7068,3.61
3245,2.7068,3.61
3246,2.7068,3.61
3247,2.7068,3.61
3248,2.7068,3.61
3249,2.7068,3.61
3250,2.7068,3.61
3251,2.7068,3.61
3252,2.7068,3.61
3253,2.7068,3.61
3254,2.7068,3.61
3255,2.7068,3.61
3256,2.7068,3.61
3257,2.7068,3.61
3258,2.7068,3.61
3259,2.7068,3.61
3260,2.7068,3.61
3261,2.7068,3.61
3262,2.7068,3.61
3263,2.7068,3.61
3264,2.7068,3.61
3265,2.7068,3.61
3266,2.7068,3.61
3267,2.7068,3.61
3268,2.7068,3.61
3269,2.7068,3.61
3270,2.7068,3.61
3271,2.7068,3.61
3272,2.7068,3.61
3273,2.7068,3.61
3274,2.7068,3.61
3275,2.7068,3.61
3276,2.7068,3.61
3277,2.7068,3.61
3278,2.7068,3.61
3279,2.7068,3.61
3280,2.7068,3.61
3281,2.7068,3.61
3282,2.7068,3.61
3283,2.7068,3.61
3284,2.7068,3.61
3285,2.7068,3.61
3286,2.7068,3.61
3287,2.7068,3.61
3288,2.7068,3.61
3289,2.7068,3.61
3290,2.7068,3.61
3291,2.7068,3.61
3292,2.7068,3.61
3293,2.7068,3.61
3294,2.7068,3.61
3295,2.7068,3.61
3296,2.7068,3.61
3297,2.7068,3.61
3298,2.7068,3.61
3299,2.7068,3.61
3300,2.7068,3.61
3301,2.7068,3.61
3302,2.7068,3.61
3303,2.7068,3.61
3304,2.7068,3.61
3305,2.7068,3.61
3306,2.7068,3.61
3307,2.7068,3.61
3308,2.7068,3.61
3309,2.7068,3.61
3310,2.7068,3.61
3311,2.7068,3.61
3312,2.7068,3.61
3313,2.7068,3.61
3314,2.7068,3.61
3315,2.7068,3.61
3316,2.7068,3.61
3317,2.7068,3.61
3318,2.7068,3.61
3319,2.7068,3.61
3320,2.7068,3.61
3321,2.7068,3.61
3322,2.7068,3.61
3323,2.7068,3.61
3324,2.7068,3.61
3325,2.7068,3.61
3326,2.7068,3.61
3327,2.7068,3.61
3328,2.7068,3.61
3329,2.7068,3.61
3330,2.7068,3.61
3331,2.7068,3.61
3332,2.7068,3.61
3333,2.7068,3.61
3334,2.7068,3.61
3335,2.7068,3.61
3336,2.7068,3.61
3337,2.7068,3.61
3338,2.7068,3.61
3339,2.7068,3.61
3340,2.7068,3.61
3341,2.7068,3.61
3342,2.7068,3.61
3343,2.7068,3.61
3344,2.7068,3.61
3345,2.7068,3.61
3346,2.7068,3.61
3347,2.7068,3.61
3348,2.7068,3.61
3349,2.7068,3.61
3350,2.7068,3.61
3351,2.7068,3.61
3352,2.7068,3.61
3353,2.7068,3.61
3354,2.7068,3.61
3355,2.7068,3.61
3356,2.7068,3.61
3357,2.7068,3.61
3358,2.7068,3.61
3359,2.7068,3.61
3360,2.7068,3.61
3361,2.7068,3.61
3362,2.7068,3.61
3363,2.7068,3.61
3364,2.7068,3.61
3365,2.7068,3.61
3366,2.7068,3.61
3367,2.7068,3.61
3368,2.7068,3.61
3369,2.7068,3.61
3370,2.7068,3.61
3371,2.7068,3.61
3372,2.7068,3.61
3373,2.7068,3.61
3374,2.7068,3.61
3375,2.7068,3.61
3376,2.7068,3.61
3377,2.7068,3.61
3378,2.7068,3.61
3379,2.7068,3.61
3380,2.7068,3.61
3381,2.7068,3.61
3382,2.7068,3.61
3383,2.7068,3.61
3384,2.7068,3.61
3385,2.7068,3.61
3386,2.7068,3.61
3387,2.7068,3.61
3388,2.7068,3.61
3389,2.7068,3.61
3390,2.7068,3.61
3391,2.7068,3.61
3392,2.7068,3.61
3393,2.7068,3.61
3394,2.7068,3.61
3395,2.7068,3.61
3396,2.7068,3.61
3397,2.7068,3.61
3398,2.7068,3.61
3399,2.7068,3.61
3400,2.7068,3.61
3401,2.7068,3.61
3402,2.7068,3.61
3403,2.7068,3.61
3404,2.7068,3.61
3405,2.7068,3.61
3406,2.7068,3.61
3407,2.7068,3.61
3408,2.7068,3.61
3409,2.7068,3.61
3410,2.7068,3.61
3411,2.7068,3.61
3412,2.7068,3.61
3413,2.7068,3.61
3414,2.7068,3.61
3415,2.7068,3.61
3416,2.7068,3.61
3417,2.7068,3.61
3418,2.7068,3.61
3419,2.7068,3.61
3420,2.7068,3.61
3421,2.7068,3.61
3422,2.7068,3.61
3423,2.7068,3.61
3424,2.7068,3.61
3425,2.7068,3.61
3426,2.7068,3.61
3427,2.7068,3.61
3428,2.7068,3.61
3429,2.7068,3.61
3430,2.7068,3.61
3431,2.7068,3.61
3432,2.7068,3.61
3433,2.7068,3.61
3434,2.7068,3.61
3435,2.7068,3.61
3436,2.7068,3.61
3437,2.7068,3.61
3438,2.7068,3.61
3439,2.7068,3.61
3440,2.7068,3.61
3441,2.7068,3.61
3442,2.7068,3.61
3443,2.7068,3.61
3444,2.7068,3.61
3445,2.7068,3.61
3446,2.7068,3.61
3447,2.7068,3.61
3448,2.7068,3.61
3449,2.7068,3.61
3450,2.7068,3.61
3451,2.7068,3.61
3452,2.7068,3.61
3453,2.7068,3.61
3454,2.7068,3.61
3455,2.7068,3.61
3456,2.7068,3.61
3457,2.7068,3.61
3458,2.7068,3.61
3459,2.7068,3.61
3460,2.7068,3.61
3461,2.7068,3.61
3462,2.7068,3.61
3463,2.7068,3.61
3464,2.7068,3.61
3465,2.7068,3.61
3466,2.7068,3.61
3467,2.7068,3.61
3468,2.7068,3.61
3469,2.7068,3.61
3470,2.7068,3.61
3471,2.7068,3.61
3472,2.7068,3.61
3473,2.7068,3.61
3474,2.7068,3.61
3475,2.7068,3.61
3476,2.7068,3.61
3477,2.7068,3.61
3478,2.7068,3.61
3479,2.7068,3.61
3480,2.7068,3.61
3481,2.7068,3.61
3482,2.7068,3.61
3483,2.7068,3.61
3484,2.7068,3.61
3485,2.7068,3.61
3486,2.7068,3.61
3487,2.7068,3.61
3488,2.7068,3.61
3489,2.7068,3.61
3490,2.7068,3.61
3491,2.7068,3.61
3492,2.7068,3.61
3493,2.7068,3.61
3494,2.7068,3.61
3495,2.7068,3.61
3496,2.7068,3.61
3497,2.7068,3.61
3498,2.7068,3.61
3499,2.7068,3.61
3500,2.7068,3.61
3501,2.7068,3.61
3502,2.7068,3.61
3503,2.7068,3.61
3504,2.7068,3.61
3505,2.7068,3.61
3506,2.7068,3.61
3507,2.7068,3.61
3508,2.7068,3.61
3509,2.7068,3.61
3510,2.7068,3.61
3511,2.7068,3.61
3512,2.7068,3.61
3513,2.7068,3.61
3514,2.7068,3.61
3515,2.7068,3.61
3516,2.7068,3.61
3517,2.7068,3.61
3518,2.7068,3.61
3519,2.7068,3.61
3520,2.7068,3.61
3521,2.7068,3.61
3522,2.7068,3.61
3523,2.7068,3.61
3524,2.7068,3.61
3525,2.7068,3.61
3526,2.7068,3.61
3527,2.7068,3.61
3528,2.7068,3.61
3529,2.7068,3.61
3530,2.7068,3.61
3531,2.7068,3.61
3532,2.7068,3.61
3533,2.7068,3.61
3534,2.7068,3.61
3535,2.7068,3.61
3536,2.7068,3.61
3537,2.7068,3.61
3538,2.7068,3.61
3539,2.7068,3.61
3540,2.7068,3.61
3541,2.7068,3.61
3542,2.7068,3.61
3543,2.7068,3.61
3544,2.7068,3.61
3545,2.7068,3.61
3546,2.7068,3.61
3547,2.7068,3.61
3548,2.7068,3.61
3549,2.7068,3.61
3550,2.7068,3.61
3551,2.7068,3.61
3552,2.7068,3.61
3553,2.7068,3.61
3554,2.7068,3.61
3555,2.7068,3.61
3556,2.7068,3.61
3557,2.7068,3.61
3558,2.7068,3.61
3559,2.7068,3.61
3560,2.7068,3.61
3561,2.7068,3.61
3562,2.7068,3.61
3563,2.7068,3.61
3564,2.7068,3.61
3565,2.7068,3.61
3566,2.7068,3.61
3567,2.7068,3.61
3568,2.7068,3.61
3569,2.7068,3.61
3570,2.7068,3.61
3571,2.7068,3.61
3572,2.7068,3.61
3573,2.7068,3.61
3574,2.7068,3.61
3575,2.7068,3.61
3576,2.7068,3.61
3577,2.7068,3.61
3578,2.7068,3.61
3579,2.7068,3.61
3580,2.7068,3.61
3581,2.7068,3.61
3582,2.7068,3.61
3583,2.7068,3.61
3584,2.7068,3.61
3585,2.7068,3.61
3586,2.7068,3.61
3587,2.7068,3.61
3588,2.7073,3.61
3589,2.7073,3.61
3590,2.7073,3.61
3591,2.7073,3.61
3592,2.7073,3.61
3593,2.7073,3.61
3594,2.7073,3.61
3595,2.7073,3.61
3596,2.7073,3.61
3597,2.7073,3.61
3598,2.7073,3.61
3599,2.7073,3.61
3600,2.7073,3.61
3601,2.7073,3.61
3602,2.7073,3.61
3603,2.7073,3.61
3604,2.7073,3.61
3605,2.7073,3.61
3606,2.7073,3.61
3607,2.7073,3.61
3608,2.7073,3.61
3609,2.7073,3.61
3610,2.7073,3.61
3611,2.7073,3.61
3612,2.7073,3.61
3613,2.7073,3.61
3614,2.7073,3.61
3615,2.7073,3.61
3616,2.7073,3.61
3617,2.7073,3.61
3618,2.7073,3.61
3619,2.7073,3.61
3620,2.7073,3.61
3621,2.7073,3.61
3622,2.7073,3.61
3623,2.7073,3.61
3624,2.7073,3.61
3625,2.7073,3.61
3626,2.7073,3.61
3627,2.7073,3.61
3628,2.7073,3.61
3629,2.7073,3.61
3630,2.7073,3.61
3631,2.7073,3.61
3632,2.7073,3.61
3633,2.7073,3.61
3634,2.7073,3.61
3635,2.7073,3.61
3636,2.7073,3.61
3637,2.7073,3.61
3638,2.7073,3.61
3639,2.7073,3.61
3640,2.7073,3.61
3641,2.7073,3.61
3642,2.7073,3.61
3643,2.7073,3.61
3644,2.7073,3.61
3645,2.7073,3.61
3646,2.7073,3.61
3647,2.7073,3.61
3648,2.7073,3.61
3649,2.7073,3.61
3650,2.7073,3.61
3651,2.7073,3.61
3652,2.7073,3.61
3653,2.7073,3.61
3654,2.7073,3.61
3655,2.7073,3.61
3656,2.7073,3.61
3657,2.7073,3.61
3658,2.7073,3.61
3659,2.7073,3.61
3660,2.7073,3.61
3661,2.7073,3.61
3662,2.7073,3.61
3663,2.7073,3.61
3664,2.7073,3.61
3665,2.7073,3.61
3666,2.7073,3.61
3667,2.7073,3.61
3668,2.7073,3.61
3669,2.7073,3.61
3670,2.7073,3.61
3671,2.7073,3.61
3672,2.7073,3.61
3673,2.7073,3.61
3674,2.7073,3.61
3675,2.7073,3.61
3676,2.7073,3.61
3677,2.7073,3.61
3678,2.7073,3.61
3679,2.7073,3.61
3680,2.7073,3.61
3681,2.7073,3.61
3682,2.7073,3.61
3683,2.7073,3.61
3684,2.7073,3.61
3685,2.7073,3.61
3686,2.7073,3.61
3687,2.7073,3.61
3688,2.7073,3.61
3689,2.7073,3.61
3690,2.7073,3.61
3691,2.7073,3.61
3692,2.7073,3.61
3693,2.7073,3.61
3694,2.7073,3.61
3695,2.7073,3.61
3696,2.7073,3.61
3697,2.7073,3.61
3698,2.7073,3.61
3699,2.7073,3.61
3700,2.7073,3.61
3701,2.7073,3.61
3702,2.7073,3.61
3703,2.7073,3.61
3704,2.7073,3.61
3705,2.7073,3.61
3706,2.7073,3.61
3707,2.7073,3.61
3708,2.7073,3.61
3709,2.7073,3.61
3710,2.7073,3.61
3711,2.7073,3.61
3712,2.7073,3.61
3713,2.7073,3.61
3714,2.7073,3.61
3715,2.7073,3.61
3716,2.7073,3.61
3717,2.7073,3.61
3718,2.7073,3.61
3719,2.7073,3.61
3720,2.7073,3.61
3721,2.7073,3.61
3722,2.7073,3.61
3723,2.7073,3.61
3724,2.7073,3.61
3725,2.7073,3.61
3726,2.7073,3.61
3727,2.7073,3.61
3728,2.7073,3.61
3729,2.7073,3.61
3730,2.7073,3.61
3731,2.7073,3.61
3732,2.7073,3.61
3733,2.7073,3.61
3734,2.7073,3.61
3735,2.7073,3.61
3736,2.7073,3.61
3737,2.7073,3.61
3738,2.7073,3.61
3739,2.7073,3.61
3740,2.7073,3.61
3741,2.7073,3.61
3742,2.7073,3.61
3743,2.7073,3.61
3744,2.7073,3.61
3745,2.7073,3.61
3746,2.7073,3.61
3747,2.7073,3.61
3748,2.7073,3.61
3749,2.7073,3.61
3750,2.7073,3.61
3751,2.7073,3.61
3752,2.7073,3.61
3753,2.7073,3.61
3754,2.7073,3.61
3755,2.7073,3.61
3756,2.7073,3.61
3757,2.7073,3.61
3758,2.7073,3.61
3759,2.7073,3.61
3760,2.7073,3.61
3761,2.7073,3.61
3762,2.7073,3.61
3763,2.7073,3.61
3764,2.7073,3.61
3765,2.7073,3.61
3766,2.7073,3.61
3767,2.7073,3.61
3768,2.7073,3.61
3769,2.7073,3.61
3770,2.7073,3.61
3771,2.7073,3.61
3772,2.7073,3.61
3773,2.7073,3.61
3774,2.7073,3.61
3775,2.7073,3.61
3776,2.7073,3.61
3777,2.7073,3.61
3778,2.7073,3.61
3779,2.7073,3.61
3780,2.7073,3.61
3781,2.7073,3.61
3782,2.7073,3.61
3783,2.7073,3.61
3784,2.7073,3.61
3785,2.7073,3.61
3786,2.7073,3.61
3787,2.7073,3.61
3788,2.7073,3.61
3789,2.7073,3.61
3790,2.7073,3.61
3791,2.7073,3.61
3792,2.7073,3.61
3793,2.7095,3.61
3794,2.7095,3.61
3795,2.7095,3.61
3796,2.7095,3.61
3797,2.7095,3.61
3798,2.7095,3.61
3799,2.7095,3.61
3800,2.7095,3.61
3801,2.7095,3.61
3802,2.7095,3.61
3803,2.7095,3.61
3804,2.7095,3.61
3805,2.7095,3.61
3806,2.7095,3.61
3807,2.7095,3.61
3808,2.7095,3.61
3809,2.7095,3.61
3810,2.7095,3.61
3811,2.7095,3.61
3812,2.7095,3.61
3813,2.7095,3.61
3814,2.7095,3.61
3815,2.7095,3.61
3816,2.7095,3.61
3817,2.7095,3.61
3818,2.7095,3.61
3819,2.7095,3.61
3820,2.7095,3.61
3821,2.7095,3.61
3822,2.7095,3.61
3823,2.7095,3.61
3824,2.7095,3.61
3825,2.7095,3.61
3826,2.7095,3.61
3827,2.7095,3.61
3828,2.7095,3.61
3829,2.7095,3.61
3830,2.7095,3.61
3831,2.7095,3.61
3832,2.7095,3.61
3833,2.7095,3.61
3834,2.7095,3.61
3835,2.7095,3.61
3836,2.7095,3.61
3837,2.7095,3.61
3838,2.7095,3.61
3839,2.7095,3.61
3840,2.7095,3.61
3841,2.7095,3.61
3842,2.7095,3.61
3843,2.7095,3.61
3844,2.7095,3.61
3845,2.7095,3.61
3846,2.7095,3.61
3847,2.7095,3.61
3848,2.7095,3.61
3849,2.7095,3.61
3850,2.7095,3.61
3851,2.7095,3.61
3852,2.7095,3.61
3853,2.7095,3.61
3854,2.7095,3.61
3855,2.7095,3.61
3856,2.7095,3.61
3857,2.7095,3.61
3858,2.7095,3.61
3859,2.7095,3.61
3860,2.7095,3.61
3861,2.7095,3.61
3862,2.7095,3.61
3863,2.7095,3.61
3864,2.7095,3.61
3865,2.7095,3.61
3866,2.7095,3.61
3867,2.7095,3.61
3868,2.7095,3.61
3869,2.7095,3.61
3870,2.7095,3.61
3871,2.7095,3.61
3872,2.7095,3.61
3873,2.7095,3.61
3874,2.7095,3.61
3875,2.7095,3.61
3876,2.7095,3.61
3877,2.7095,3.61
3878,2.7095,3.61
3879,2.7095,3.61
3880,2.7095,3.61
3881,2.7095,3.61
3882,2.7095,3.61
3883,2.7095,3.61
3884,2.7095,3.61
3885,2.7095,3.61
3886,2.7095,3.61
3887,2.7095,3.61
3888,2.7095,3.61
3889,2.7095,3.61
3890,2.7095,3.61
3891,2.7095,3.61
3892,2.7095,3.61
3893,2.7095,3.61
3894,2.7095,3.61
3895,2.7095,3.61
3896,2.7095,3.61
3897,2.7095,3.61
3898,2.7095,3.61
3899,2.7095,3.61
3900,2.7095,3.61
3901,2.7095,3.61
3902,2.7095,3.61
3903,2.7095,3.61
3904,2.7095,3.61
3905,2.7095,3.61
3906,2.7095,3.61
3907,2.7095,3.61
3908,2.7095,3.61
3909,2.7095,3.61
3910,2.7095,3.61
3911,2.7095,3.61
3912,2.7095,3.61
3913,2.7095,3.61
3914,2.7095,3.61
3915,2.7095,3.61
3916,2.7095,3.61
3917,2.7095,3.61
3918,2.7095,3.61
3919,2.7095,3.61
3920,2.7095,3.61
3921,2.7095,3.61
3922,2.7095,3.61
3923,2.7095,3.61
3924,2.7095,3.61
3925,2.7095,3.61
3926,2.7095,3.61
3927,2.7095,3.61
3928,2.7095,3.61
3929,2.7095,3.61
3930,2.7095,3.61
3931,2.7095,3.61
3932,2.7095,3.61
3933,2.7095,3.61
3934,2.7095,3.61
3935,2.7095,3.61
3936,2.7095,3.61
3937,2.7095,3.61
3938,2.7095,3.61
3939,2.7095,3.61
3940,2.7095,3.61
3941,2.7095,3.61
3942,2.7095,3.61
3943,2.7095,3.61
3944,2.7095,3.61
3945,2.7095,3.61
3946,2.7095,3.61
3947,2.7095,3.61
3948,2.7095,3.61
3949,2.7095,3.61
3950,2.7095,3.61
3951,2.7095,3.61
3952,2.7095,3.61
3953,2.7095,3.61
3954,2.7095,3.61
3955,2.7095,3.61
3956,2.7095,3.61
